CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_RECEIPTS,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,PCT_INDIV_CONTRIB,PAC_Contribution_%,Party_Contribution_%,Adj_Party_Contrib,Adj_PAC_Contrib,Pct_Individual,Funding_Group,Individual_Pctile_All,Individual_Pctile_Bin
H2MD02368,"AMBROSE, NICOLEE",C,REP,845.0,0.0,300.0,MD,2.0,0.0,0.0,09/30/2023,0.0,0.0,35.50295857988166,0.0,0.0,0.0,0.0,35.50295857988166,<$100K,51.62548764629389,67.91666666666667
H4NV04116,"LEE, JOHN",C,REP,1677950.55,1040000.0,595400.55,NV,4.0,37250.0,5000.0,12/31/2024,13448.77,0.0,35.483795991484975,2.219970070035735,0.2979825597363402,5000.0,37250.0,35.483795991484975,$1M–$5M,51.59297789336801,25.934065934065938
H0NV04023,"PETERS, SAMUEL JAMES MR",C,REP,1720.86,65291.03,610.0,NV,4.0,0.0,0.0,03/31/2024,0.0,0.0,35.44739258277838,0.0,0.0,0.0,0.0,35.44739258277838,<$100K,51.560468140442126,67.86458333333333
H4MD06241,"THIAM, BRENDA J DR.",O,REP,49519.82,0.0,17527.15,MD,6.0,1000.0,0.0,12/31/2024,0.0,0.0,35.394211852951,2.0193934469067134,0.0,0.0,1000.0,35.394211852951,<$100K,51.52795838751626,67.8125
H4RI01257,"CARLSON, DON",C,DEM,1039276.76,0.0,366446.83,RI,1.0,3000.0,0.0,11/14/2023,59430.0,0.0,35.259792588838415,0.2886622808730948,0.0,0.0,3000.0,35.259792588838415,$1M–$5M,51.49544863459038,25.71428571428571
H4OH15083,"MILLER, ADAM CLAY",C,DEM,476225.28,95646.51,167153.79,OH,15.0,142550.01,1000.0,12/31/2024,16.0,0.0,35.09973053089496,29.933314333921963,0.2099846526417077,1000.0,142550.01,35.09973053089496,$100K–$1M,51.44668400520156,25.26223776223776
H8OH15050,"MILLER, ADAM CLAY",O,DEM,476225.28,95646.51,167153.79,OH,12.0,142550.01,1000.0,12/31/2024,16.0,0.0,35.09973053089496,29.933314333921963,0.2099846526417077,1000.0,142550.01,35.09973053089496,$100K–$1M,51.44668400520156,25.26223776223776
H2MT01060,"DAINES, STEVEN",C,REP,1682254.18,44813.08,588963.55,MT,0.0,693800.0,0.0,12/31/2024,2500.0,12000.0,35.01037815819249,41.24228123481316,0.0,0.0,693800.0,35.01037815819249,$1M–$5M,51.39791937581274,25.494505494505493
H4MS02068,"THOMPSON, BENNIE G.",I,DEM,1245200.98,0.0,435270.81,MS,2.0,809372.45,0.0,12/31/2024,7672.15,4000.0,34.95586792744092,64.99934251577605,0.0,0.0,809372.45,34.95586792744092,$1M–$5M,51.36540962288687,25.274725274725274
H4TX31081,"WHITLOW, STUART NORMAN MR.",C,DEM,311836.57,202000.0,108836.57,TX,31.0,1000.0,0.0,12/31/2024,0.0,0.0,34.901798079680006,0.3206807976370443,0.0,0.0,1000.0,34.901798079680006,$100K–$1M,51.33289986996099,25.0
H4MO08162,"SMITH, JASON T",I,REP,6549798.75,0.0,2285776.58,MO,8.0,3480068.13,0.0,12/31/2024,10900.0,17200.0,34.898424627168886,53.13244364950908,0.0,0.0,3480068.13,34.898424627168886,$5M–$10M,51.30039011703511,10.526315789473683
H4MD03289,"COBURN, MICHAEL",O,DEM,229985.0,0.0,79985.0,MD,3.0,0.0,0.0,04/18/2024,43890.0,0.0,34.778355110115875,0.0,0.0,0.0,0.0,34.778355110115875,$100K–$1M,51.26788036410923,24.825174825174827
H4NJ11141,"BELNOME, JOSEPH",C,REP,235275.8,0.0,81785.45,NJ,11.0,14034.08,0.0,12/31/2024,0.0,0.0,34.76152243452153,5.964948371230701,0.0,0.0,14034.08,34.76152243452153,$100K–$1M,51.23537061118335,24.65034965034965
H4TX18252,"DUNN, MARIA MS.",C,REP,68534.45,0.0,23774.96,TX,18.0,5000.0,0.0,12/31/2024,250.0,0.0,34.69052425459021,7.295600971482226,0.0,0.0,5000.0,34.69052425459021,<$100K,51.20286085825748,67.76041666666667
H2IL02172,"KELLY, ROBIN",I,DEM,1923741.97,0.0,666154.78,IL,2.0,1235556.11,0.0,12/31/2024,14738.1,8165.0,34.628073327318425,64.2267065577407,0.0,0.0,1235556.11,34.628073327318425,$1M–$5M,51.170351105331605,25.054945054945055
H8TX05144,"GOODEN, LANCE",I,REP,1136643.85,0.0,393366.05,TX,5.0,591825.63,0.0,12/31/2024,0.0,0.0,34.60767856175881,52.067816141353326,0.0,0.0,591825.63,34.60767856175881,$1M–$5M,51.13784135240572,24.835164835164836
H4NC13082,"PARE, ERIN",O,REP,613185.0,0.0,212185.0,NC,13.0,1000.0,0.0,06/30/2024,166400.0,500.0,34.60374927631955,0.163082919510425,0.0,0.0,1000.0,34.60374927631955,$100K–$1M,51.10533159947984,24.475524475524477
H8OH05036,"LATTA, ROBERT EDWARD",I,REP,1998121.54,0.0,688702.68,OH,5.0,1267150.0,0.0,12/31/2024,5684.0,13500.0,34.46750691652121,63.41706320827711,0.0,0.0,1267150.0,34.46750691652121,$1M–$5M,51.072821846553964,24.615384615384617
H2NC05157,"HINES, ROBERT NICHOLAS",O,REP,1476515.72,2229465.16,508317.03,NC,6.0,0.0,0.0,12/31/2024,43822.47,0.0,34.42679431818038,0.0,0.0,0.0,0.0,34.42679431818038,$1M–$5M,51.040312093628096,24.395604395604394
H4OK06056,"LUCAS, FRANK D.",I,REP,1725662.38,0.0,593857.15,OK,3.0,1120118.0,0.0,12/31/2024,1000.0,5000.0,34.413287146005935,64.90945233447113,0.0,0.0,1120118.0,34.413287146005935,$1M–$5M,51.00780234070221,24.175824175824175
H2TX03274,"SRIVASTAVA, SANDEEP KUMAR",C,DEM,430070.56,620733.73,147270.56,TX,3.0,4800.0,500.0,12/31/2024,11600.0,0.0,34.24334834730375,1.116095926212666,0.1162599923138194,500.0,4800.0,34.24334834730375,$100K–$1M,50.97529258777633,24.3006993006993
H6FL09179,"SOTO, DARREN",I,DEM,2159165.71,0.0,739349.51,FL,9.0,1393146.36,6000.0,12/31/2024,90.0,12728.0,34.24236993834068,64.52243815969086,0.0,0.0,1393146.36,34.24236993834068,$1M–$5M,50.942782834850455,23.956043956043956
H2WA04165,"SESSLER, JERROD",C,REP,792239.06,424454.19,271078.54,WA,4.0,16550.0,977.0,12/31/2024,0.0,0.0,34.21676027940354,2.0890159089101212,0.1233213621151171,977.0,16550.0,34.21676027940354,$100K–$1M,50.91027308192457,24.125874125874127
H2NJ05311,"DE GREGORIO, NICHOLAS",C,REP,8507.0,30302.88,2900.0,NJ,5.0,5000.0,0.0,12/31/2024,175.24,0.0,34.08957329258258,58.77512636652169,0.0,0.0,5000.0,34.08957329258258,<$100K,50.877763328998704,67.70833333333334
H6NC09184,"CANO, FERNANDO CHRISTIAN MR. JR",C,DEM,1272.58,55524.84,433.56,NC,9.0,0.0,0.0,12/31/2024,0.0,0.0,34.06937088434519,0.0,0.0,0.0,0.0,34.06937088434519,<$100K,50.84525357607282,67.65625
H2OH15228,"CAREY, MIKE",I,REP,2699201.24,0.0,918127.39,OH,15.0,1563750.0,0.0,12/31/2024,22835.35,13600.0,34.01478098016879,57.93380563206914,0.0,0.0,1563750.0,34.01478098016879,$1M–$5M,50.812743823146945,23.736263736263734
H4CA32137,"THOMPSON, LARRY",C,REP,140107.71,0.0,47634.0,CA,32.0,0.0,0.0,12/30/2024,900.0,0.0,33.99812901088741,0.0,0.0,0.0,0.0,33.99812901088741,$100K–$1M,50.78023407022106,23.95104895104895
H0SC01394,"MACE, NANCY",I,REP,3481911.88,100.0,1181000.83,SC,1.0,593500.0,0.0,12/31/2024,14760.0,5200.0,33.91817112844338,17.045233206763406,0.0,0.0,593500.0,33.91817112844338,$1M–$5M,50.74772431729519,23.516483516483515
H4MO05366,"SMITH, SEAN",C,REP,167517.17,10752.9,56720.57,MO,5.0,3000.0,0.0,12/31/2024,0.0,0.0,33.85955600849751,1.7908611994818202,0.0,0.0,3000.0,33.85955600849751,$100K–$1M,50.71521456436932,23.776223776223777
H2OH08082,"HEIMLICH, PHIL",O,REP,166961.28,90414.09,56527.88,OH,2.0,4500.0,0.0,12/31/2024,0.0,0.0,33.856879870590355,2.695235685782955,0.0,0.0,4500.0,33.856879870590355,$100K–$1M,50.6664499349805,23.513986013986013
H8OH02058,"HEIMLICH, PHILIP MURRAY",O,REP,166961.28,90414.09,56527.88,OH,2.0,4500.0,0.0,12/31/2024,0.0,0.0,33.856879870590355,2.695235685782955,0.0,0.0,4500.0,33.856879870590355,$100K–$1M,50.6664499349805,23.513986013986013
H6MD07020,"MFUME, KWEISI",I,DEM,533861.78,0.0,180408.93,MD,7.0,352270.71,0.0,12/31/2024,7200.0,0.0,33.79319081429654,65.98537733868119,0.0,0.0,352270.71,33.79319081429654,$100K–$1M,50.61768530559168,23.251748251748253
H4OH07064,"BUGIE, DOUGLAS GORDON",C,DEM,55786.02,37000.0,18735.0,OH,7.0,0.0,0.0,06/11/2024,0.0,0.0,33.583682793646155,0.0,0.0,0.0,0.0,33.583682793646155,<$100K,50.585175552665795,67.60416666666667
H0CA08135,"OBERNOLTE, JAY",I,REP,1532906.86,1125000.0,514607.67,CA,23.0,985223.72,0.0,12/31/2024,-200.0,1700.0,33.570706963892114,64.2715970362348,0.0,0.0,985223.72,33.570706963892114,$1M–$5M,50.55266579973993,23.296703296703296
H8TX33013,"SCHWAB, KURT",C,REP,13949.49,9096.75,4680.83,TX,33.0,0.0,0.0,09/25/2024,0.0,0.0,33.55556368010586,0.0,0.0,0.0,0.0,33.55556368010586,<$100K,50.520156046814044,67.55208333333333
H4MO05234,"CLEAVER, EMANUEL II",I,DEM,1385775.6,0.0,462883.3,MO,5.0,922892.3,0.0,12/31/2024,0.0,1000.0,33.40247151126055,66.59752848873944,0.0,0.0,922892.3,33.40247151126055,$1M–$5M,50.48764629388817,23.076923076923077
H4CA30248,"DUNWOODY, STEPHEN ANDRAE'",O,DEM,31894.45,15769.55,10650.0,CA,30.0,0.0,0.0,03/31/2024,0.0,0.0,33.39138941101038,0.0,0.0,0.0,0.0,33.39138941101038,<$100K,50.455136540962286,67.5
H8WY00148,"LUMMIS, CYNTHIA MARIE",I,REP,805805.6,0.0,268912.2,WY,0.0,405684.83,0.0,12/31/2024,8925.0,0.0,33.371845517082534,50.345248283208754,0.0,0.0,405684.83,33.371845517082534,$100K–$1M,50.4226267880364,23.076923076923077
H0GA04148,"CRUZ, JOHSIRA",C,REP,5550.0,12689.61,1850.0,GA,13.0,0.0,0.0,06/30/2024,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,33.33333333333333,<$100K,50.3738621586476,67.421875
H4CA06180,"BARAJAS, ADAN JOSEPH",C,DEM,450.0,0.0,150.0,CA,6.0,0.0,0.0,03/31/2024,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,33.33333333333333,<$100K,50.3738621586476,67.421875
H4FL11097,"MCCLOY, JOHN",C,REP,102742.74,0.0,34242.55,FL,11.0,0.0,0.0,12/31/2024,8550.2,0.0,33.3284376102876,0.0,0.0,0.0,0.0,33.3284376102876,$100K–$1M,50.32509752925878,22.9020979020979
H2TX33073,"VEASEY, MARC ALLISON",I,DEM,1878488.62,0.0,624198.22,TX,33.0,1254290.4,0.0,12/31/2024,10100.0,4500.0,33.22874641636104,66.77125358363895,0.0,0.0,1254290.4,33.22874641636104,$1M–$5M,50.292587776332894,22.857142857142858
H8WV03097,"MILLER, CAROL DEVINE",I,REP,1751492.0,417992.72,581652.27,WV,1.0,1143059.24,0.0,12/31/2024,3900.0,8500.0,33.208959561334,65.26203031472596,0.0,0.0,1143059.24,33.208959561334,$1M–$5M,50.26007802340702,22.63736263736264
H0IL05096,"QUIGLEY, MIKE",I,DEM,1093681.39,0.0,363190.52,IL,5.0,717487.5,0.0,12/31/2024,250.0,0.0,33.20807351398747,65.60297236108225,0.0,0.0,717487.5,33.20807351398747,$1M–$5M,50.22756827048115,22.41758241758242
H2SC02042,"CLYBURN, JAMES E.",I,DEM,2222667.81,0.0,736486.77,SC,6.0,1467902.51,0.0,12/31/2024,606.5,0.0,33.13526054979849,66.04237049710096,0.0,0.0,1467902.51,33.13526054979849,$1M–$5M,50.19505851755527,22.197802197802197
H4GA06152,"THOMAS, MAANDISHA A",C,DEM,20150.0,13475.0,6675.0,GA,6.0,0.0,0.0,12/31/2024,0.0,0.0,33.126550868486355,0.0,0.0,0.0,0.0,33.126550868486355,<$100K,50.16254876462939,67.34375
H6FL09070,"BILIRAKIS, GUS M",I,REP,1804425.78,0.0,596927.76,FL,12.0,1081680.0,0.0,12/31/2024,5600.0,4000.0,33.08131410093243,59.9459402536357,0.0,0.0,1081680.0,33.08131410093243,$1M–$5M,50.13003901170351,21.978021978021978
H2MI08154,"JAYE, BRIAN STEVEN",C,DEM,15208.88,0.0,5029.0,MI,10.0,0.0,0.0,12/31/2024,0.0,0.0,33.066208688608235,0.0,0.0,0.0,0.0,33.066208688608235,<$100K,50.09752925877763,67.29166666666667
H4VA10329,"ISAAC, ALEXANDER HORMIS MR. JR.",O,REP,198153.25,132500.0,65506.0,VA,10.0,0.0,0.0,09/30/2024,0.0,0.0,33.058251630997724,0.0,0.0,0.0,0.0,33.058251630997724,$100K–$1M,50.06501950585176,22.727272727272727
H4NV03167,"JOHNSON, DREW",C,REP,1506098.9,207059.27,496836.7,NV,3.0,163083.76,0.0,12/31/2024,3441.41,1300.0,32.98831836342222,10.82822383045363,0.0,0.0,163083.76,32.98831836342222,$1M–$5M,50.03250975292588,21.75824175824176
H4NV03183,"KASAMA, HEIDI",C,REP,479825.54,0.0,157825.54,NV,3.0,22000.0,0.0,05/13/2024,24851.88,12000.0,32.89227580507699,4.584999789715237,0.0,0.0,22000.0,32.89227580507699,$100K–$1M,50.0,22.552447552447553
H0NC09203,"BROWN, LEIGH",O,REP,156928.15,100000.0,51428.15,NC,8.0,5500.0,0.0,12/31/2024,0.0,0.0,32.77178122599419,3.5047886564647577,0.0,0.0,5500.0,32.77178122599419,$100K–$1M,49.96749024707412,22.377622377622377
H6PA02171,"EVANS, DWIGHT",I,DEM,976087.83,0.0,318454.11,PA,3.0,657156.17,0.0,12/31/2024,0.0,0.0,32.62555891102545,67.32551618843563,0.0,0.0,657156.17,32.62555891102545,$100K–$1M,49.93498049414825,22.202797202797203
H0PA03271,"KELLY, GEORGE J JR",I,REP,1670916.24,95000.0,544088.32,PA,16.0,1125950.0,0.0,12/31/2024,38081.68,8700.0,32.5622737379104,67.38518502878397,0.0,0.0,1125950.0,32.5622737379104,$1M–$5M,49.902470741222366,21.53846153846154
H4NY03291,"COTTER, WILLIAM BIDDLE",O,REP,73490.96,0.0,23815.96,NY,3.0,0.0,0.0,05/24/2024,5.21,0.0,32.406652464466376,0.0,0.0,0.0,0.0,32.406652464466376,<$100K,49.86996098829649,67.23958333333333
H2UT02324,"STEWART, CHRIS",I,REP,261612.7,0.0,84711.64,UT,2.0,95000.0,0.0,12/31/2024,39735.0,12000.0,32.38055339056552,36.31322179695404,0.0,0.0,95000.0,32.38055339056552,$100K–$1M,49.83745123537061,22.02797202797203
H4NY16103,"SHERRILL, DR PETER W",C,REP,3400.0,0.0,1100.0,NY,16.0,0.0,0.0,09/30/2024,0.0,0.0,32.35294117647059,0.0,0.0,0.0,0.0,32.35294117647059,<$100K,49.80494148244473,67.1875
H2NC08185,"HUDSON, RICHARD L. JR.",I,REP,3952795.91,0.0,1273708.1,NC,9.0,2019775.0,0.0,12/31/2024,-5200.0,7000.0,32.22296645211819,51.09737628725688,0.0,0.0,2019775.0,32.22296645211819,$1M–$5M,49.77243172951886,21.318681318681318
H6OH08315,"DAVIDSON, WARREN",I,REP,1152789.42,0.0,370971.65,OH,8.0,697391.0,0.0,12/31/2024,16182.12,4700.0,32.18034825475758,60.49595770925795,0.0,0.0,697391.0,32.18034825475758,$1M–$5M,49.739921976592974,21.0989010989011
H0AL07086,"SEWELL, TERRI A.",I,DEM,3036770.95,0.0,972896.99,AL,7.0,2063873.95,0.0,12/31/2024,10412.0,0.0,32.03721999513991,67.96277967556294,0.0,0.0,2063873.95,32.03721999513991,$1M–$5M,49.707412223667106,20.87912087912088
H6MI01226,"BERGMAN, JOHN",I,REP,2016388.02,0.0,645798.34,MI,1.0,713990.64,0.0,12/31/2024,11984.0,2700.0,32.027483480089316,35.40938712778109,0.0,0.0,713990.64,32.027483480089316,$1M–$5M,49.67490247074122,20.659340659340657
H4IN04255,"HOLDER, DERRICK ROSS",C,DEM,8116.13,409.6,2587.06,IN,4.0,0.0,1050.0,10/16/2024,0.0,0.0,31.875536739800864,0.0,12.937200365198684,1050.0,0.0,31.875536739800864,<$100K,49.64239271781534,67.13541666666667
H0FL17068,"WILSON, FREDERICA S.",I,DEM,488827.68,15250.0,155799.83,FL,24.0,324360.08,0.0,12/31/2024,3400.0,0.0,31.872137437061664,66.35468760688839,0.0,0.0,324360.08,31.872137437061664,$100K–$1M,49.609882964889465,21.853146853146853
H4MI03243,"MARKEY, MICHAEL JAY MR. JR.",C,REP,805848.35,469890.0,256833.71,MI,3.0,0.0,1600.0,12/31/2024,600.0,0.0,31.871221179518457,0.0,0.1985485234287568,1600.0,0.0,31.871221179518454,$100K–$1M,49.57737321196359,21.678321678321677
H0VA09055,"GRIFFITH, H MORGAN",I,REP,1005036.62,0.0,319487.87,VA,9.0,677850.0,0.0,12/31/2024,2902.13,0.0,31.788679501051416,67.44530363480686,0.0,0.0,677850.0,31.788679501051416,$1M–$5M,49.544863459037714,20.439560439560438
H2MI05119,"KILDEE, DANIEL T",I,DEM,1465197.96,0.0,465691.59,MI,8.0,954663.25,0.0,12/31/2024,100873.48,102500.0,31.78352705323177,65.15592268501385,0.0,0.0,954663.25,31.78352705323177,$1M–$5M,49.51235370611183,20.21978021978022
H4AL02220,"DOBSON, CAROLEENE",C,REP,3857871.22,2138000.0,1226100.44,AL,2.0,410249.98,20000.0,12/31/2024,47234.8,2750.0,31.78178767719467,10.634102503815562,0.4471377870410096,17250.0,410249.98,31.78178767719467,$1M–$5M,49.479843953185956,20.0
H4CA40098,"KERR, JOSEPH",C,DEM,2080922.59,0.0,660258.61,CA,40.0,224306.9,300.0,12/16/2024,2057.19,0.0,31.7291288572152,10.77920442970442,0.0144166823620286,300.0,224306.9,31.7291288572152,$1M–$5M,49.44733420026008,19.78021978021978
H4SC03210,"FRANCO, FRANKY",O,REP,123670.64,84912.34,38758.3,SC,3.0,0.0,0.0,12/31/2024,0.0,0.0,31.339936463496915,0.0,0.0,0.0,0.0,31.339936463496915,$100K–$1M,49.4148244473342,21.503496503496503
H8CT01046,"LARSON, JOHN B",I,DEM,1542287.58,11992.27,481191.76,CT,1.0,1044213.68,0.0,12/31/2024,8600.0,5000.0,31.19987259444831,67.70551053779478,0.0,0.0,1044213.68,31.19987259444831,$1M–$5M,49.38231469440832,19.560439560439562
H4MI10131,"KUMAR, ANIL DR.",C,DEM,1385481.52,165805.55,432134.23,MI,10.0,8500.0,0.0,12/31/2024,128453.99,0.0,31.19018361212064,0.6135051155355721,0.0,0.0,8500.0,31.19018361212064,$1M–$5M,49.34980494148245,19.340659340659343
H0MO06073,"GRAVES, SAMUEL B. JR.",I,REP,2776379.02,62106.84,865694.71,MO,6.0,1761239.68,0.0,12/31/2024,2500.0,2500.0,31.18071069417604,63.43657214352527,0.0,0.0,1761239.68,31.18071069417604,$1M–$5M,49.317295188556564,19.12087912087912
H4UT03328,"DAHLIN, KATHRYN W",O,REP,87881.25,25001.0,27400.25,UT,3.0,0.0,0.0,12/31/2024,0.0,0.0,31.178721285826043,0.0,0.0,0.0,0.0,31.178721285826043,<$100K,49.28478543563069,67.08333333333333
H2MA09239,"BROWN, JESSE",C,REP,1690.0,0.0,525.0,MA,9.0,1165.0,0.0,09/21/2023,0.0,0.0,31.06508875739645,68.93491124260355,0.0,0.0,1165.0,31.06508875739645,<$100K,49.25227568270481,67.03125
H4GU01029,"CRUZ, GINGER",C,DEM,681967.18,200000.0,211536.96,GU,0.0,5000.0,2500.0,12/31/2024,0.0,0.0,31.01864227542445,0.7331731125242713,0.3665865562621356,2500.0,5000.0,31.01864227542445,$100K–$1M,49.21976592977894,21.328671328671327
H4NC10047,"MCHENRY, PATRICK TIMOTHY",I,REP,2203813.61,0.0,680863.51,NC,10.0,900300.0,0.0,12/31/2024,212800.0,117300.0,30.89478651509009,40.85191215422252,0.0,0.0,900300.0,30.89478651509009,$1M–$5M,49.187256176853055,18.9010989010989
H2CA20094,"VALADAO, DAVID",I,REP,4912595.46,13724.87,1515905.22,CA,22.0,2214944.0,25628.0,12/31/2024,31520.12,6700.0,30.85752190146754,45.08704244090149,0.385295311900158,18928.0,2214944.0,30.85752190146754,$1M–$5M,49.15474642392718,18.681318681318682
H8TX21331,"GARZA, MAURO EVERETT MR.",C,REP,1057530.01,205435.33,326136.42,TX,34.0,0.0,0.0,12/31/2024,44400.0,0.0,30.839448234665223,0.0,0.0,0.0,0.0,30.839448234665223,$1M–$5M,49.1222366710013,18.461538461538463
H0FL26036,"GIMENEZ, CARLOS",I,REP,1127145.82,0.0,345944.23,FL,28.0,344900.0,0.0,12/31/2024,1500.0,0.0,30.69205633038678,30.599412594193005,0.0,0.0,344900.0,30.69205633038678,$1M–$5M,49.08972691807542,18.24175824175824
H4OH10175,"HARBAUGH, MICHAEL ROBERT",C,IND,7211.12,5000.0,2211.12,OH,10.0,0.0,0.0,12/31/2024,0.0,0.0,30.662643250979045,0.0,0.0,0.0,0.0,30.662643250979045,<$100K,49.057217165149545,66.97916666666667
H4NY11138,"CLARKE, YVETTE D",I,DEM,1108983.72,49480.0,339924.94,NY,9.0,766923.12,26.1,12/31/2024,8233.52,3125.0,30.651932383642205,69.15548949627502,0.0,0.0,766923.12,30.651932383642205,$1M–$5M,49.02470741222367,18.021978021978022
H6DE00206,"BLUNT ROCHESTER, LISA",I,DEM,1147244.55,145000.0,351567.0,DE,0.0,465300.0,0.0,12/31/2024,5190.0,7500.0,30.644468958253057,40.558048412607405,0.0,0.0,465300.0,30.644468958253057,$1M–$5M,48.99219765929779,17.802197802197803
H0FL20112,"JONES, LATERESA ANN",C,REP,530.0,5606.36,162.0,FL,9.0,0.0,0.0,12/31/2024,0.0,0.0,30.566037735849054,0.0,0.0,0.0,0.0,30.566037735849054,<$100K,48.95968790637191,66.92708333333334
H2OH14064,"JOYCE, DAVID P.",I,REP,2505522.54,0.0,763099.48,OH,14.0,1580973.02,0.0,12/31/2024,9440.0,9500.0,30.45669986269611,63.09953292218238,0.0,0.0,1580973.02,30.45669986269611,$1M–$5M,48.927178153446036,17.582417582417584
H8CA49074,"JACOBS, SARA",I,DEM,1724533.98,350000.0,525045.45,CA,51.0,252355.85,0.0,12/31/2024,9608.52,3000.0,30.445642480178904,14.633277913143816,0.0,0.0,252355.85,30.445642480178904,$1M–$5M,48.89466840052016,17.36263736263736
H4IL17085,"ESTRADA, RAFAEL",C,REP,94758.03,0.0,28728.05,IL,17.0,1200.0,0.0,02/29/2024,0.0,0.0,30.317272319823445,1.2663834400103082,0.0,0.0,1200.0,30.317272319823445,<$100K,48.86215864759428,66.875
H2FL07230,"PASTRANA, ALLEK",C,DEM,41502.78,33500.0,12521.63,FL,7.0,0.0,0.0,11/25/2024,0.0,0.0,30.170581344189472,0.0,0.0,0.0,0.0,30.170581344189472,<$100K,48.829648894668395,66.82291666666667
H4TX19300,"BOYD, VANCE W.",C,REP,35745.72,25600.0,10745.72,TX,19.0,0.0,0.0,05/15/2024,0.0,0.0,30.061557019973296,0.0,0.0,0.0,0.0,30.061557019973296,<$100K,48.79713914174253,66.77083333333333
H4IN07217,"SCHMITZ, JOHN PALMER MR.",C,REP,78009.71,0.0,23378.11,IN,7.0,0.0,0.0,12/31/2024,0.0,0.0,29.96820524009126,0.0,0.0,0.0,0.0,29.96820524009126,<$100K,48.764629388816644,66.71875
H2MD02160,"RUPPERSBERGER, C. A. DUTCH",I,DEM,373512.72,0.0,111755.74,MD,2.0,261750.0,0.0,12/31/2024,3200.0,10500.0,29.920196559838715,70.07793469523608,0.0,0.0,261750.0,29.920196559838715,$100K–$1M,48.73211963589077,21.153846153846153
H2AZ06221,"HODGE, JEVIN D",C,DEM,11055.21,0.0,3300.0,AZ,1.0,0.0,0.0,04/28/2023,900.0,0.0,29.850179236758056,0.0,0.0,0.0,0.0,29.850179236758056,<$100K,48.69960988296489,66.66666666666666
H2TX01112,"MORAN, NATHANIEL QUENTIN",I,REP,1084376.71,0.0,323316.25,TX,1.0,355200.0,0.0,12/31/2024,23744.85,0.0,29.815860762999975,32.75614431077186,0.0,0.0,355200.0,29.815860762999975,$1M–$5M,48.66710013003901,17.142857142857142
H4CA45154,"PHAM, JIMMY D",C,DEM,29899.0,0.0,8899.0,CA,45.0,0.0,0.0,10/18/2023,0.0,0.0,29.763537242048223,0.0,0.0,0.0,0.0,29.763537242048226,<$100K,48.634590377113135,66.61458333333333
H4MI12079,"DINGELL, DEBBIE",I,DEM,1600750.13,0.0,475303.26,MI,6.0,992369.63,3684.26,12/31/2024,0.0,0.0,29.692532962655456,61.994037133078365,0.2301583445756147,3684.26,992369.63,29.692532962655456,$1M–$5M,48.60208062418725,16.923076923076923
H4GA12077,"JONES, RASHAAD",C,DEM,11730.0,0.0,3480.0,GA,12.0,0.0,0.0,06/30/2023,0.0,0.0,29.66751918158568,0.0,0.0,0.0,0.0,29.66751918158568,<$100K,48.569570871261384,66.5625
H0AR01083,"CRAWFORD, ERIC ALAN RICK",I,REP,1098029.43,0.0,325357.92,AR,1.0,740193.96,1750.0,12/31/2024,0.0,1000.0,29.63107464250753,67.41112212265567,0.0683041801529855,750.0,740193.96,29.63107464250753,$1M–$5M,48.5370611183355,16.7032967032967
H6CA05195,"MATSUI, DORIS",I,DEM,1239231.82,0.0,366890.42,CA,7.0,872251.38,0.0,12/31/2024,6192.5,5000.0,29.606278186110487,70.38645763631214,0.0,0.0,872251.38,29.606278186110487,$1M–$5M,48.50455136540962,16.483516483516482
H4VA10212,"LEIGHTON, MARK",O,DEM,8472.65,0.0,2500.0,VA,10.0,0.0,0.0,12/31/2024,1906.61,0.0,29.50670687447257,0.0,0.0,0.0,0.0,29.50670687447257,<$100K,48.47204161248374,66.51041666666667
H2AR02095,"HATHAWAY, QUINTESSA DR.",C,DEM,509.27,0.0,150.0,AR,2.0,0.0,0.0,09/06/2023,40.0,0.0,29.453924244506847,0.0,0.0,0.0,0.0,29.453924244506847,<$100K,48.43953185955787,66.45833333333333
H4GA14099,"BLALOCK, CLARENCE",C,DEM,42319.74,29880.0,12439.74,GA,14.0,0.0,0.0,12/31/2024,0.0,0.0,29.39465129039073,0.0,0.0,0.0,0.0,29.394651290390726,<$100K,48.40702210663199,66.40625
H4NH01292,"LEVASSEUR, JOSEPH",C,REP,141610.0,122853.11,41610.0,NH,1.0,0.0,0.0,12/31/2024,0.0,0.0,29.383518113127604,0.0,0.0,0.0,0.0,29.383518113127604,$100K–$1M,48.37451235370611,20.97902097902098
H4CA26196,"ANSTEAD, CHRIS",C,DEM,42447.58,5431.15,12447.58,CA,26.0,0.0,0.0,03/31/2024,0.0,0.0,29.324592827200043,0.0,0.0,0.0,0.0,29.324592827200043,<$100K,48.34200260078023,66.35416666666667
H2IL11272,"MERCADO, O KENT DR",C,REP,75181.57,51068.97,22031.0,IL,11.0,0.0,0.0,05/02/2024,10.0,0.0,29.303724303709007,0.0,0.0,0.0,0.0,29.303724303709007,<$100K,48.30949284785436,66.30208333333333
